date,value,chg_1m,chg_3m,chg_6m,chg_1y
2020-01-01,1.76,,,,
2020-02-01,1.5,-0.26,,,
2020-03-01,0.87,-0.63,,,
2020-04-01,0.66,-0.21,-1.1,,
2020-05-01,0.67,0.01,-0.83,,
2020-06-01,0.73,0.06,-0.14,,
2020-07-01,0.62,-0.11,-0.04,-1.14,
2020-08-01,0.65,0.03,-0.02,-0.85,
2020-09-01,0.68,0.03,-0.05,-0.19,
2020-10-01,0.79,0.11,0.17,0.13,
2020-11-01,0.87,0.08,0.22,0.2,
2020-12-01,0.93,0.06,0.25,0.2,
2021-01-01,1.08,0.15,0.29,0.46,-0.68
2021-02-01,1.26,0.18,0.39,0.61,-0.24
2021-03-01,1.61,0.35,0.68,0.93,0.74
2021-04-01,1.64,0.03,0.56,0.85,0.98
2021-05-01,1.62,-0.02,0.36,0.75,0.95
2021-06-01,1.52,-0.1,-0.09,0.59,0.79
2021-07-01,1.32,-0.2,-0.32,0.24,0.7
2021-08-01,1.28,-0.04,-0.34,0.02,0.63
2021-09-01,1.37,0.09,-0.15,-0.24,0.69
2021-10-01,1.58,0.21,0.26,-0.06,0.79
2021-11-01,1.56,-0.02,0.28,-0.06,0.69
2021-12-01,1.47,-0.09,0.1,-0.05,0.54
2022-01-01,1.76,0.29,0.18,0.44,0.68
2022-02-01,1.93,0.17,0.37,0.65,0.67
2022-03-01,2.13,0.2,0.66,0.76,0.52
2022-04-01,2.75,0.62,0.99,1.17,1.11
2022-05-01,2.9,0.15,0.97,1.34,1.28
2022-06-01,3.14,0.24,1.01,1.67,1.62
2022-07-01,2.9,-0.24,0.15,1.14,1.58
2022-08-01,2.9,0.0,0.0,0.97,1.62
2022-09-01,3.52,0.62,0.38,1.39,2.15
2022-10-01,3.98,0.46,1.08,1.23,2.4
2022-11-01,3.89,-0.09,0.99,0.99,2.33
2022-12-01,3.62,-0.27,0.1,0.48,2.15
2023-01-01,3.53,-0.09,-0.45,0.63,1.77
2023-02-01,3.75,0.22,-0.14,0.85,1.82
2023-03-01,3.66,-0.09,0.04,0.14,1.53
2023-04-01,3.46,-0.2,-0.07,-0.52,0.71
2023-05-01,3.57,0.11,-0.18,-0.32,0.67
2023-06-01,3.75,0.18,0.09,0.13,0.61
2023-07-01,3.9,0.15,0.44,0.37,1.0
2023-08-01,4.17,0.27,0.6,0.42,1.27
2023-09-01,4.38,0.21,0.63,0.72,0.86
2023-10-01,4.8,0.42,0.9,1.34,0.82
2023-11-01,4.5,-0.3,0.33,0.93,0.61
2023-12-01,4.02,-0.48,-0.36,0.27,0.4
2024-01-01,4.06,0.04,-0.74,0.16,0.53
2024-02-01,4.21,0.15,-0.29,0.04,0.46
2024-03-01,4.21,0.0,0.19,-0.17,0.55
2024-04-01,4.54,0.33,0.48,-0.26,1.08
2024-05-01,4.48,-0.06,0.27,-0.02,0.91
2024-06-01,4.31,-0.17,0.1,0.29,0.56
2024-07-01,4.25,-0.06,-0.29,0.19,0.35
2024-08-01,3.87,-0.38,-0.61,-0.34,-0.3
2024-09-01,3.72,-0.15,-0.59,-0.49,-0.66
2024-10-01,4.1,0.38,-0.15,-0.44,-0.7
2024-11-01,4.36,0.26,0.49,-0.12,-0.14
2024-12-01,4.39,0.03,0.67,0.08,0.37
2025-01-01,4.63,0.24,0.53,0.38,0.57
2025-02-01,4.45,-0.18,0.09,0.58,0.24
2025-03-01,4.28,-0.17,-0.11,0.56,0.07
2025-04-01,4.28,0.0,-0.35,0.18,-0.26
2025-05-01,4.42,0.14,-0.03,0.06,-0.06
2025-06-01,4.38,-0.04,0.1,-0.01,0.07
2025-07-01,4.39,0.01,0.11,-0.24,0.14
2025-08-01,4.26,-0.13,-0.16,-0.19,0.39
2025-09-01,4.12,-0.14,-0.26,-0.16,0.4
2025-10-01,4.06,-0.06,-0.33,-0.22,-0.04
2025-11-01,4.09,0.03,-0.17,-0.33,-0.27
2025-12-01,4.14,0.05,0.02,-0.24,-0.25
2026-01-01,4.21,0.07,0.15,-0.18,-0.42
2026-02-01,4.13,-0.08,0.04,-0.13,-0.32
2026-03-01,4.25,0.12,0.11,0.13,-0.03
2026-04-01,4.32,0.07,0.11,0.26,0.04
