date,value,chg_1m,chg_3m,chg_6m,chg_1y
2020-01-01,2.22,,,,
2020-02-01,1.97,-0.25,,,
2020-03-01,1.46,-0.51,,,
2020-04-01,1.27,-0.19,-0.95,,
2020-05-01,1.38,0.11,-0.59,,
2020-06-01,1.49,0.11,0.03,,
2020-07-01,1.31,-0.18,0.04,-0.91,
2020-08-01,1.36,0.05,-0.02,-0.61,
2020-09-01,1.42,0.06,-0.07,-0.04,
2020-10-01,1.57,0.15,0.26,0.3,
2020-11-01,1.62,0.05,0.26,0.24,
2020-12-01,1.67,0.05,0.25,0.18,
2021-01-01,1.82,0.15,0.25,0.51,-0.4
2021-02-01,2.04,0.22,0.42,0.68,0.07
2021-03-01,2.34,0.3,0.67,0.92,0.88
2021-04-01,2.3,-0.04,0.48,0.73,1.03
2021-05-01,2.32,0.02,0.28,0.7,0.94
2021-06-01,2.16,-0.16,-0.18,0.49,0.67
2021-07-01,1.94,-0.22,-0.36,0.12,0.63
2021-08-01,1.92,-0.02,-0.4,-0.12,0.56
2021-09-01,1.94,0.02,-0.22,-0.4,0.52
2021-10-01,2.06,0.12,0.12,-0.24,0.49
2021-11-01,1.94,-0.12,0.02,-0.38,0.32
2021-12-01,1.85,-0.09,-0.09,-0.31,0.18
2022-01-01,2.1,0.25,0.04,0.16,0.28
2022-02-01,2.25,0.15,0.31,0.33,0.21
2022-03-01,2.41,0.16,0.56,0.47,0.07
2022-04-01,2.81,0.4,0.71,0.75,0.51
2022-05-01,3.07,0.26,0.82,1.13,0.75
2022-06-01,3.25,0.18,0.84,1.4,1.09
2022-07-01,3.1,-0.15,0.29,1.0,1.16
2022-08-01,3.13,0.03,0.06,0.88,1.21
2022-09-01,3.56,0.43,0.31,1.15,1.62
2022-10-01,4.04,0.48,0.94,1.23,1.98
2022-11-01,4.0,-0.04,0.87,0.93,2.06
2022-12-01,3.66,-0.34,0.1,0.41,1.81
2023-01-01,3.66,0.0,-0.38,0.56,1.56
2023-02-01,3.8,0.14,-0.2,0.67,1.55
2023-03-01,3.77,-0.03,0.11,0.21,1.36
2023-04-01,3.68,-0.09,0.02,-0.36,0.87
2023-05-01,3.86,0.18,0.06,-0.14,0.79
2023-06-01,3.87,0.01,0.1,0.21,0.62
2023-07-01,3.96,0.09,0.28,0.3,0.86
2023-08-01,4.28,0.32,0.42,0.48,1.15
2023-09-01,4.47,0.19,0.6,0.7,0.91
2023-10-01,4.95,0.48,0.99,1.27,0.91
2023-11-01,4.66,-0.29,0.38,0.8,0.66
2023-12-01,4.14,-0.52,-0.33,0.27,0.48
2024-01-01,4.26,0.12,-0.69,0.3,0.6
2024-02-01,4.38,0.12,-0.28,0.1,0.58
2024-03-01,4.36,-0.02,0.22,-0.11,0.59
2024-04-01,4.66,0.3,0.4,-0.29,0.98
2024-05-01,4.62,-0.04,0.24,-0.04,0.76
2024-06-01,4.44,-0.18,0.08,0.3,0.57
2024-07-01,4.46,0.02,-0.2,0.2,0.5
2024-08-01,4.15,-0.31,-0.47,-0.23,-0.13
2024-09-01,4.04,-0.11,-0.4,-0.32,-0.43
2024-10-01,4.38,0.34,-0.08,-0.28,-0.57
2024-11-01,4.54,0.16,0.39,-0.08,-0.12
2024-12-01,4.58,0.04,0.54,0.14,0.44
2025-01-01,4.85,0.27,0.47,0.39,0.59
2025-02-01,4.68,-0.17,0.14,0.53,0.3
2025-03-01,4.6,-0.08,0.02,0.56,0.24
2025-04-01,4.71,0.11,-0.14,0.33,0.05
2025-05-01,4.9,0.19,0.22,0.36,0.28
2025-06-01,4.89,-0.01,0.29,0.31,0.45
2025-07-01,4.92,0.03,0.21,0.07,0.46
2025-08-01,4.87,-0.05,-0.03,0.19,0.72
2025-09-01,4.74,-0.13,-0.15,0.14,0.7
2025-10-01,4.64,-0.1,-0.28,-0.07,0.26
2025-11-01,4.7,0.06,-0.17,-0.2,0.16
2025-12-01,4.8,0.1,0.06,-0.09,0.22
2026-01-01,4.84,0.04,0.2,-0.08,-0.01
2026-02-01,4.76,-0.08,0.06,-0.11,0.08
2026-03-01,4.85,0.09,0.05,0.11,0.25
2026-04-01,4.91,0.06,0.07,0.27,0.2
